method,sparse_rate,sparse_seed,scene_id,sample_id,anchor_count,valid_count,mw_anchor_count,mw_design_rank,rmse,mae,median_ae,p90_ae,p95_ae,bias_db,std_error_db,count,los_rmse,nlos_rmse,high_wall_rmse,unclipped_rmse,unclipped_count,clipped_pixel_fraction,non_anchor_rmse,non_anchor_mae,non_anchor_p90_ae,non_anchor_count,non_anchor_los_rmse,non_anchor_nlos_rmse,free_space_rmse,free_space_mae,free_space_p90_ae,free_space_count,wall_region_rmse,rmse_delta_vs_multi_wall,rmse_delta_vs_direct_rf
direct_rf_all_features,0.1,33,B21,B21_Ant1_f1_S1,1717,17170,1717,3,2.775769263314568,1.7097089290618896,0.9494571685791016,4.275618553161621,5.833648681640625,0.058082710951566696,2.775242328643799,17170,2.2616570535038982,2.8234307931131823,2.952066598188003,2.775769263314568,17170,0.0,2.9203602963684747,1.8685717582702637,4.489250183105469,15453,2.3787548855520084,2.9707307736609727,2.6569520280545182,1.6351319551467896,4.114433288574219,15797,3.889946229646168,-2.509069215461505,0.0
direct_extra_all_features,0.1,33,B21,B21_Ant1_f1_S1,1717,17170,1717,3,2.6721032614686333,1.6699391603469849,0.9117965698242188,4.200200080871582,5.624814033508301,0.006991376169025898,2.6721718311309814,17170,1.4814433560636933,2.76581658798106,2.8934666894771186,2.6721032614686333,17170,0.0,2.8103835464703293,1.8184142112731934,4.401954650878906,15453,1.5570671301771775,2.909329927023882,2.552353751200451,1.593912959098816,4.039280891418457,15797,3.7865887361940107,-2.6127352173074394,-0.10366600184593455
wallpath_rf,0.1,33,B21,B21_Ant1_f1_S1,1717,17170,1717,3,2.927873120937061,1.7387187480926514,0.8768405914306641,4.338493347167969,6.0821943283081055,0.10538608580827713,2.9260611534118652,17170,2.015779756699414,3.0061734615994826,3.1524547592384047,2.927873120937061,17170,0.0,3.0828792408285213,1.908164620399475,4.554940700531006,15453,2.119042350236873,3.165837938670477,2.789409762042766,1.6514097452163696,4.15576171875,15797,4.204825622035081,-2.3569653578390115,0.15210385762249334
wallpath_extra,0.1,33,B21,B21_Ant1_f1_S1,1717,17170,1717,3,2.8695162651274604,1.7125812768936157,0.8565864562988281,4.265072345733643,5.98301887512207,0.12070013582706451,2.8670601844787598,17170,1.8933060507637682,2.951818661067643,3.095349506821317,2.8695162651274604,17170,0.0,3.022406008508825,1.881187915802002,4.511788845062256,15453,1.9914359433554503,3.10956299249038,2.7295178530339443,1.626176357269287,4.096653938293457,15797,4.153642749222794,-2.4153222136486123,0.09374700181289253
wallpath_calibrated,0.1,33,B21,B21_Ant1_f1_S1,1717,17170,1717,3,2.8807033167322778,1.883947730064392,1.1171035766601562,4.633378028869629,6.010899543762207,0.11696383357048035,2.8784117698669434,17170,1.5526633435383206,2.9841496279836184,3.1240008850832046,2.8807033167322778,17170,0.0,3.033564600459543,2.065034866333008,4.843125343322754,15453,1.633980723611928,3.142917854576926,2.7422469295359595,1.7943496704101562,4.4303131103515625,15797,4.154014703881943,-2.404135162043795,0.1049340534177099
log_distance,0.1,33,B21,B21_Ant1_f1_S2,1717,17170,1717,3,7.289109621586275,5.532389163970947,4.398506164550781,12.591439247131348,15.614897727966309,-0.013293307274580002,7.289309978485107,17170,11.203702009619002,6.797910304093983,7.021553327383611,7.289109621586275,17170,0.0,7.301836596672406,5.5410895347595215,12.59850788116455,15453,11.202862612781114,6.815539570462762,7.29155308098726,5.501132011413574,12.632766723632812,15797,7.260937336347899,1.8417249379591158,4.684512232863989
multi_wall,0.1,33,B21,B21_Ant1_f1_S2,1717,17170,1717,3,5.447384683627159,3.9002292156219482,2.7221107482910156,8.49646282196045,10.338157653808594,-0.07853342592716217,5.446977138519287,17170,6.80819762429335,5.299045615744284,5.526114714727298,5.447384683627159,17170,0.0,5.463444904775944,3.8992276191711426,8.482124328613281,15453,6.813475122010031,5.317233397832735,5.363390700430353,3.847984552383423,8.462986946105957,15797,6.3341472228373,0.0,2.842787294904873
idw,0.1,33,B21,B21_Ant1_f1_S2,1717,17170,1717,3,3.79829835332391,2.8105361461639404,2.1564598083496094,6.485221862792969,7.785371780395508,-0.11903887242078781,3.7965431213378906,17170,6.323395777211043,3.4618054509567746,3.447752550252412,3.79829835332391,17170,0.0,4.003758009790181,3.1228179931640625,6.6894941329956055,15453,6.680823735574534,3.648261608123883,3.7827199541388503,2.8012712001800537,6.471360683441162,15797,3.97314321288678,-1.6490863303032488,1.1937009646016241
multi_wall_residual_idw,0.1,33,B21,B21_Ant1_f1_S2,1717,17170,1717,3,3.3466365051800704,2.124706268310547,1.4002647399902344,4.888577938079834,6.291728973388672,-0.03600795567035675,3.3465402126312256,17170,3.391213712903298,3.342344486117333,3.525116428963892,3.3466365051800704,17170,0.0,3.5276646190116385,2.3607845306396484,5.1269850730896,15453,3.5829010018985015,3.5223663613032614,3.2155468486502525,2.052847146987915,4.7881622314453125,15797,4.593187355472917,-2.1007481784470885,0.7420391164577844
direct_rf_geometry,0.1,33,B21,B21_Ant1_f1_S2,1717,17170,1717,3,5.232461413308303,3.837378978729248,2.9821205139160156,8.564393997192383,10.79339599609375,-1.750016212463379,4.931279182434082,17170,0.7334775521993911,5.472129687751334,5.813747523558569,5.232461413308303,17170,0.0,5.243758660788787,3.843418598175049,8.565584182739258,15453,0.6940558518052313,5.483269384909598,5.1707983759760685,3.784062623977661,8.481104850769043,15797,5.895707546500339,-0.21492327031885594,2.627864024586017
direct_rf_sparse_anchor,0.1,33,B21,B21_Ant1_f1_S2,1717,17170,1717,3,4.666699478880615,3.325160026550293,2.3407669067382812,7.920362949371338,9.549429893493652,-0.9870191812515259,4.5612592697143555,17170,0.687597393671828,4.880014293026662,5.145003326711917,4.666699478880615,17170,0.0,4.680295668759418,3.3347177505493164,7.895515441894531,15453,0.6324249260176883,4.893912500858776,4.58587029118845,3.2566919326782227,7.830879211425781,15797,5.512056134961942,-0.7806852047465442,2.0621020901583287
