task,scope,building,baseline_method,metric,num_valid_maps,mean_wallpath_value,mean_baseline_value,mean_paired_difference,median_paired_difference,wallpath_improvement_percent,wallpath_map_win_rate,building_winner
task3,overall,21,multi_wall_residual_idw,p90_ae,1110,11.888401953808897,11.715118474072522,-0.17328347973637395,0.5875913302103681,-1.4791440660193018,0.718018018018018,baseline
task3,overall,21,multi_wall_residual_idw,rmse,1110,7.244795850198649,7.43063331520825,0.1858374650095998,0.5349108595411036,2.500964011092406,0.7702702702702703,wallpath_extra
task3,overall,21,multi_wall_residual_idw,wall_region_rmse,1110,8.938867568062713,10.014463921875398,1.0755963538126871,0.8041940195299273,10.740428666013498,0.8189189189189189,wallpath_extra
task3,overall,22,direct_extra_all_features,free_space_rmse,1110,4.413481030097832,6.090618295407609,1.6771372653097776,1.2463208923437537,27.536404088470892,0.9144144144144144,wallpath_extra
task3,overall,22,direct_extra_all_features,high_wall_rmse,1110,4.974473076670727,5.854315887590554,0.8798428109198271,0.2674848979819875,15.028960305760698,0.7333333333333333,wallpath_extra
task3,overall,22,direct_extra_all_features,los_rmse,1106,3.4188056585131448,8.269838059450954,4.851032400937809,4.975684182849132,58.65933971214759,0.9132007233273056,wallpath_extra
task3,overall,22,direct_extra_all_features,mae,1110,3.060297804515999,4.793240735910318,1.7329429313943192,1.2800422509511313,36.15388892135842,0.9567567567567568,wallpath_extra
task3,overall,22,direct_extra_all_features,nlos_rmse,1110,4.7287514714954515,5.760702067443515,1.0319505959480637,0.4952898644117969,17.91362552457122,0.8243243243243243,wallpath_extra
task3,overall,22,direct_extra_all_features,non_anchor_rmse,1110,4.5755259502092605,6.140839136756924,1.565313186547663,1.1277511970457288,25.490216429514394,0.9072072072072072,wallpath_extra
task3,overall,22,direct_extra_all_features,p90_ae,1110,7.502782280810244,9.798094579407403,2.2953122985971586,1.6073974768320718,23.426108821415163,0.8945945945945946,wallpath_extra
task3,overall,22,direct_extra_all_features,rmse,1110,4.555264006546889,6.126508737271659,1.5712447307247708,1.132490394921641,25.64665779656586,0.9072072072072072,wallpath_extra
task3,overall,22,direct_extra_all_features,wall_region_rmse,1110,6.816931681860623,6.719076713717262,-0.09785496814336185,-0.2747074149043591,-1.4563752180948761,0.2972972972972973,baseline
task3,overall,22,direct_rf_all_features,free_space_rmse,1110,4.413481030097832,4.734067589378983,0.3205865592811521,0.27621708651122945,6.771904989282299,0.8693693693693694,wallpath_extra
task3,overall,22,direct_rf_all_features,high_wall_rmse,1110,4.974473076670727,5.143868143456873,0.16939506678614674,0.09795357542655303,3.293145587365431,0.681981981981982,wallpath_extra
task3,overall,22,direct_rf_all_features,los_rmse,1106,3.4188056585131448,4.176766648131406,0.757960989618262,0.7352206628284195,18.147075320986783,0.8028933092224232,wallpath_extra
task3,overall,22,direct_rf_all_features,mae,1110,3.060297804515999,3.444450700247252,0.38415289573125294,0.34337568283081055,11.152805749366001,0.9477477477477477,wallpath_extra
task3,overall,22,direct_rf_all_features,nlos_rmse,1110,4.7287514714954515,4.952670960790128,0.223919489294677,0.16437377601353798,4.521186468219426,0.7801801801801802,wallpath_extra
task3,overall,22,direct_rf_all_features,non_anchor_rmse,1110,4.5755259502092605,4.854410718633347,0.27888476842408627,0.23246093649454247,5.744976776555087,0.8306306306306306,wallpath_extra
task3,overall,22,direct_rf_all_features,p90_ae,1110,7.502782280810244,8.004069979913957,0.5012876991037134,0.3407743771870928,6.262909999059028,0.8324324324324325,wallpath_extra
task3,overall,22,direct_rf_all_features,rmse,1110,4.555264006546889,4.835799817719507,0.28053581117261883,0.233953328498699,5.801228788352017,0.8315315315315316,wallpath_extra
task3,overall,22,direct_rf_all_features,wall_region_rmse,1110,6.816931681860623,6.573695363067534,-0.2432363187930885,-0.15242983897211282,-3.7001458899304094,0.2693693693693694,baseline
task3,overall,22,multi_wall_residual_idw,free_space_rmse,1110,4.413481030097832,5.168512798575271,0.7550317684774388,0.7620647585565339,14.608298322983112,0.9594594594594594,wallpath_extra
task3,overall,22,multi_wall_residual_idw,high_wall_rmse,1110,4.974473076670727,5.716066135288604,0.7415930586178765,0.73248346225201,12.973836219976375,0.9468468468468468,wallpath_extra
task3,overall,22,multi_wall_residual_idw,los_rmse,1106,3.4188056585131448,4.738119055563579,1.3193133970504343,1.2257637044487661,27.844665395253717,0.9936708860759493,wallpath_extra
task3,overall,22,multi_wall_residual_idw,mae,1110,3.060297804515999,3.8200983273732407,0.7598005228572421,0.7568959395090737,19.8895540832765,0.9666666666666667,wallpath_extra
task3,overall,22,multi_wall_residual_idw,nlos_rmse,1110,4.7287514714954515,5.472045281084114,0.7432938095886622,0.7396209008459427,13.583473297600383,0.9522522522522523,wallpath_extra
task3,overall,22,multi_wall_residual_idw,non_anchor_rmse,1110,4.5755259502092605,5.345250573496862,0.7697246232876008,0.7639495741528262,14.400159781172755,0.9567567567567568,wallpath_extra
task3,overall,22,multi_wall_residual_idw,p90_ae,1110,7.502782280810244,8.456762140792412,0.9539798599821668,1.0310823917388912,11.280675086987586,0.9468468468468468,wallpath_extra
task3,overall,22,multi_wall_residual_idw,rmse,1110,4.555264006546889,5.318457168816333,0.7631931622694444,0.7587382494219117,14.349897687326857,0.9558558558558559,wallpath_extra
task3,overall,22,multi_wall_residual_idw,wall_region_rmse,1110,6.816931681860623,7.686247211755501,0.8693155298948779,0.6020799422866334,11.31001262313459,0.8675675675675676,wallpath_extra
task3,overall,23,direct_extra_all_features,free_space_rmse,1110,3.674710987403615,5.919755140493931,2.245044153090315,1.4708794439994093,37.92461174167745,0.9522522522522523,wallpath_extra
task3,overall,23,direct_extra_all_features,high_wall_rmse,1110,4.058240644057573,5.905327822123568,1.8470871780659952,0.5559238850319927,31.278317372087546,0.9009009009009009,wallpath_extra
task3,overall,23,direct_extra_all_features,los_rmse,1087,2.8742821829226632,7.979003442703985,5.104721259781321,5.596355095806641,63.97692765064649,0.9457221711131555,wallpath_extra
task3,overall,23,direct_extra_all_features,mae,1110,2.5105308479553945,4.6777110193405775,2.167180171385184,1.3508959809939065,46.32992851470959,0.9792792792792793,wallpath_extra
task3,overall,23,direct_extra_all_features,nlos_rmse,1110,3.835033493109304,5.6769273181401445,1.8418938250308408,0.7253610268553987,32.44525994097587,0.9306306306306307,wallpath_extra
task3,overall,23,direct_extra_all_features,non_anchor_rmse,1110,3.795481655990476,5.968565046620149,2.173083390629674,1.398628291783165,36.408808041059,0.9468468468468468,wallpath_extra
task3,overall,23,direct_extra_all_features,p90_ae,1110,6.255100739753998,9.785129926154562,3.530029186400565,2.1974264780680333,36.075445221889076,0.9234234234234234,wallpath_extra
task3,overall,23,direct_extra_all_features,rmse,1110,3.782378332691267,5.960438553853968,2.178060221162701,1.403778556121076,36.54194572233928,0.9468468468468468,wallpath_extra
task3,overall,23,direct_extra_all_features,wall_region_rmse,1110,6.415560385996031,7.102946265373161,0.6873858793771296,-0.04278936367857722,9.67747542633307,0.44324324324324327,wallpath_extra
task3,overall,23,direct_rf_all_features,free_space_rmse,1110,3.674710987403615,4.631879871998655,0.9571688845950399,0.5810255570443129,20.664803730801896,0.9576576576576576,wallpath_extra
task3,overall,23,direct_rf_all_features,high_wall_rmse,1110,4.058240644057573,4.98229064198273,0.9240499979251563,0.4242321273192726,18.54668995298568,0.9315315315315316,wallpath_extra
task3,overall,23,direct_rf_all_features,los_rmse,1087,2.8742821829226632,3.957811199605737,1.0835290166830738,1.1403215919469658,27.376975859561234,0.9153633854645814,wallpath_extra
task3,overall,23,direct_rf_all_features,mae,1110,2.5105308479553945,3.415565985566503,0.9050351376111085,0.6119144558906555,26.497369438494395,0.9801801801801802,wallpath_extra
task3,overall,23,direct_rf_all_features,nlos_rmse,1110,3.835033493109304,4.735289810842412,0.9002563177331072,0.4829294442885307,19.011641392503307,0.9423423423423424,wallpath_extra
task3,overall,23,direct_rf_all_features,non_anchor_rmse,1110,3.795481655990476,4.715615080169408,0.9201334241789321,0.5500294268130694,19.512479465263652,0.9513513513513514,wallpath_extra
task3,overall,23,direct_rf_all_features,p90_ae,1110,6.255100739753998,7.949774639312928,1.6946738995589292,0.8468344608942668,21.31725711039017,0.9279279279279279,wallpath_extra
task3,overall,23,direct_rf_all_features,rmse,1110,3.782378332691267,4.705300410999242,0.9229220783079745,0.5516656516157392,19.614519747783298,0.9513513513513514,wallpath_extra
task3,overall,23,direct_rf_all_features,wall_region_rmse,1110,6.415560385996031,6.712873638250413,0.2973132522543816,0.014793665948456214,4.429001174106281,0.5207207207207207,wallpath_extra
task3,overall,23,multi_wall_residual_idw,free_space_rmse,1110,3.674710987403615,4.05452256438668,0.3798115769830653,0.8191979606594573,9.367602990280027,0.8504504504504504,wallpath_extra
task3,overall,23,multi_wall_residual_idw,high_wall_rmse,1110,4.058240644057573,4.2115625479292715,0.1533219038716985,0.7097672634706527,3.640499271394729,0.80990990990991,wallpath_extra
task3,overall,23,multi_wall_residual_idw,los_rmse,1087,2.8742821829226632,4.760579194795391,1.886297011872729,1.8241185027214184,39.62326714226211,1.0,wallpath_extra
task3,overall,23,multi_wall_residual_idw,mae,1110,2.5105308479553945,2.956157875347424,0.4456270273920294,0.7802767753601075,15.074534114307308,0.8648648648648649,wallpath_extra
task3,overall,23,multi_wall_residual_idw,nlos_rmse,1110,3.835033493109304,4.113057426727338,0.27802393361803424,0.7471096598549722,6.759544172940253,0.8333333333333334,wallpath_extra
task3,overall,23,multi_wall_residual_idw,non_anchor_rmse,1110,3.795481655990476,4.182787905208325,0.38730624921785006,0.8163955394511131,9.259523982451597,0.8486486486486486,wallpath_extra
task3,overall,23,multi_wall_residual_idw,p90_ae,1110,6.255100739753998,6.5937462148723665,0.33864547511836784,1.1192532380421962,5.135858495047089,0.8216216216216217,wallpath_extra
task3,overall,23,multi_wall_residual_idw,rmse,1110,3.782378332691267,4.161821417763799,0.3794430850725321,0.8112900158731378,9.117236108521254,0.8486486486486486,wallpath_extra
task3,overall,23,multi_wall_residual_idw,wall_region_rmse,1110,6.415560385996031,6.764604000930295,0.3490436149342639,0.3696543894255129,5.159852888450861,0.7279279279279279,wallpath_extra
task3,overall,24,direct_extra_all_features,free_space_rmse,1110,4.852468786277319,6.768024066477632,1.915555280200314,1.319997286197548,28.30302110904357,0.9522522522522523,wallpath_extra
task3,overall,24,direct_extra_all_features,high_wall_rmse,1110,5.192350956339431,6.6096023195562985,1.4172513632168673,0.5223928748238844,21.442309154115758,0.8801801801801802,wallpath_extra
task3,overall,24,direct_extra_all_features,los_rmse,1078,4.109805709569146,8.471101319409389,4.3612956098402424,4.718541240067168,51.48439908099594,0.891465677179963,wallpath_extra
task3,overall,24,direct_extra_all_features,mae,1110,3.4270498123612847,5.3240452969038445,1.89699548454256,1.3405551513036096,35.63071647128439,0.9882882882882883,wallpath_extra
task3,overall,24,direct_extra_all_features,nlos_rmse,1110,5.067974803206877,6.55378076023655,1.4858059570296729,0.6754095041409696,22.670974379314515,0.9153153153153153,wallpath_extra
task3,overall,24,direct_extra_all_features,non_anchor_rmse,1110,4.977539482429414,6.791595266198446,1.8140557837690323,1.2116866411834295,26.710304614256536,0.9459459459459459,wallpath_extra
task3,overall,24,direct_extra_all_features,p90_ae,1110,8.262437406817714,10.9703157393424,2.7078783325246865,1.7362268765767412,24.683686384827844,0.918918918918919,wallpath_extra
task3,overall,24,direct_extra_all_features,rmse,1110,4.956625979793737,6.776737764986619,1.8201117851928807,1.2152684479317417,26.858229554002463,0.9459459459459459,wallpath_extra
task3,overall,24,direct_extra_all_features,wall_region_rmse,1110,6.579512523884146,6.847733572672678,0.2682210487885321,-0.1794224378671827,3.916931725540907,0.35945945945945945,wallpath_extra
task3,overall,24,direct_rf_all_features,free_space_rmse,1110,4.852468786277319,5.400038028572017,0.5475692422946993,0.39311724316599084,10.140099743695643,0.9441441441441442,wallpath_extra
task3,overall,24,direct_rf_all_features,high_wall_rmse,1110,5.192350956339431,5.644327667937182,0.45197671159775027,0.22757721689550747,8.007627093749742,0.8738738738738738,wallpath_extra
task3,overall,24,direct_rf_all_features,los_rmse,1078,4.109805709569146,4.920434550781136,0.8106288412119894,0.8575370237074029,16.474740855628276,0.8218923933209648,wallpath_extra
task3,overall,24,direct_rf_all_features,mae,1110,3.4270498123612847,3.95850075816249,0.5314509458012051,0.4180477857589723,13.425561298816104,0.9891891891891892,wallpath_extra
task3,overall,24,direct_rf_all_features,nlos_rmse,1110,5.067974803206877,5.546328504564714,0.4783537013578372,0.2970581875500302,8.624691108075268,0.9054054054054054,wallpath_extra
task3,overall,24,direct_rf_all_features,non_anchor_rmse,1110,4.977539482429414,5.48530931019673,0.5077698277673166,0.356181317224022,9.256904197242154,0.9297297297297298,wallpath_extra
task3,overall,24,direct_rf_all_features,p90_ae,1110,8.262437406817714,9.18854948128308,0.926112074465365,0.4981346925099692,10.078980108360302,0.9063063063063063,wallpath_extra
task3,overall,24,direct_rf_all_features,rmse,1110,4.956625979793737,5.46639806187228,0.5097720820785419,0.357369986888723,9.3255572738869,0.9306306306306307,wallpath_extra
task3,overall,24,direct_rf_all_features,wall_region_rmse,1110,6.579512523884146,6.577708890216967,-0.0018036336671785483,-0.076826950443587,-0.027420393594211747,0.3783783783783784,baseline
task3,overall,24,multi_wall_residual_idw,free_space_rmse,1110,4.852468786277319,5.5424003773580885,0.6899315910807696,0.8036076604758156,12.448245238638668,0.9162162162162162,wallpath_extra
task3,overall,24,multi_wall_residual_idw,high_wall_rmse,1110,5.192350956339431,5.845694344280022,0.6533433879405909,0.7287666410352265,11.1764890441096,0.8990990990990991,wallpath_extra
task3,overall,24,multi_wall_residual_idw,los_rmse,1078,4.109805709569146,5.891423476878641,1.7816177673094946,1.660616462074382,30.240870891416908,0.9972170686456401,wallpath_extra
task3,overall,24,multi_wall_residual_idw,mae,1110,3.4270498123612847,4.057455798097559,0.6304059857362742,0.7313824494679768,15.536977285910444,0.9198198198198199,wallpath_extra
task3,overall,24,multi_wall_residual_idw,nlos_rmse,1110,5.067974803206877,5.743332856983433,0.6753580537765569,0.7603411703212006,11.758992045104515,0.9108108108108108,wallpath_extra
task3,overall,24,multi_wall_residual_idw,non_anchor_rmse,1110,4.977539482429414,5.708099380471356,0.730559898041942,0.8106603438358977,12.798654146445756,0.918918918918919,wallpath_extra
task3,overall,24,multi_wall_residual_idw,p90_ae,1110,8.262437406817714,9.033121034977315,0.7706836281596003,1.0046377976735439,8.531753589655475,0.8963963963963963,wallpath_extra
task3,overall,24,multi_wall_residual_idw,rmse,1110,4.956625979793737,5.679463757539133,0.7228377777453959,0.8056321186244777,12.727218776347932,0.918918918918919,wallpath_extra
task3,overall,24,multi_wall_residual_idw,wall_region_rmse,1110,6.579512523884146,7.618939275687888,1.0394267518037428,0.7579128174950942,13.64267011709311,0.9279279279279279,wallpath_extra
task3,overall,25,direct_extra_all_features,free_space_rmse,1110,5.943436235851412,8.218124227285657,2.274687991434244,1.6480107438774971,27.67891952620854,0.9486486486486486,wallpath_extra
task3,overall,25,direct_extra_all_features,high_wall_rmse,1110,6.242331220528226,8.255356199555859,2.013024979027633,1.1885708830807376,24.38447149180473,0.9162162162162162,wallpath_extra
task3,overall,25,direct_extra_all_features,los_rmse,947,4.889976604031608,9.236596620288525,4.346620016256916,4.314426771243319,47.05867534270585,0.8553326293558606,wallpath_extra
task3,overall,25,direct_extra_all_features,mae,1110,4.320845428100219,6.428554935963662,2.107709507863443,1.4669297138849893,32.78667645931054,0.9621621621621622,wallpath_extra
task3,overall,25,direct_extra_all_features,nlos_rmse,1110,6.118765173817851,8.135835180684376,2.0170700068665255,1.2648449175863175,24.79241481753877,0.9225225225225225,wallpath_extra
task3,overall,25,direct_extra_all_features,non_anchor_rmse,1110,6.081679351681666,8.267427208886136,2.185747857204472,1.5276990264725447,26.438065942148818,0.9369369369369369,wallpath_extra
task3,overall,25,direct_extra_all_features,p90_ae,1110,10.11530630552733,13.798940726157065,3.6836344206297365,2.6944519678751626,26.69505213285751,0.9495495495495495,wallpath_extra
task3,overall,25,direct_extra_all_features,rmse,1110,6.058572332942797,8.25285145680553,2.1942791238627337,1.537737966212481,26.58813302707963,0.9378378378378378,wallpath_extra
task3,overall,25,direct_extra_all_features,wall_region_rmse,1110,7.184860791799894,8.588276102693342,1.403415310893448,0.6925823161106459,16.341059534093553,0.7603603603603604,wallpath_extra
task3,overall,25,direct_rf_all_features,free_space_rmse,1110,5.943436235851412,6.328745876630331,0.3853096407789185,0.325650403133364,6.088246364919175,0.8594594594594595,wallpath_extra
task3,overall,25,direct_rf_all_features,high_wall_rmse,1110,6.242331220528226,6.5485163775245425,0.3061851569963164,0.22414283656732303,4.675641616277977,0.8171171171171171,wallpath_extra
task3,overall,25,direct_rf_all_features,los_rmse,947,4.889976604031608,5.676038321646957,0.7860617176153492,0.9764362018222492,13.8487739699979,0.7486800422386484,wallpath_extra
task3,overall,25,direct_rf_all_features,mae,1110,4.320845428100219,4.692159257386182,0.3713138292859624,0.32886711756388376,7.913495875091154,0.9036036036036036,wallpath_extra
task3,overall,25,direct_rf_all_features,nlos_rmse,1110,6.118765173817851,6.446479077335408,0.32771390351755747,0.25988514441993593,5.083610752259128,0.8333333333333334,wallpath_extra
task3,overall,25,direct_rf_all_features,non_anchor_rmse,1110,6.081679351681666,6.433232226790064,0.35155287510839855,0.28434817617687713,5.464638345316028,0.8486486486486486,wallpath_extra
task3,overall,25,direct_rf_all_features,p90_ae,1110,10.11530630552733,10.819797157596897,0.7044908520695684,0.4742488861083989,6.511128090556884,0.8450450450450451,wallpath_extra
task3,overall,25,direct_rf_all_features,rmse,1110,6.058572332942797,6.411902642337178,0.35333030939438065,0.2855545722409476,5.510537653229086,0.8495495495495495,wallpath_extra
task3,overall,25,direct_rf_all_features,wall_region_rmse,1110,7.184860791799894,7.2519656367654814,0.06710484496558818,0.0472350600322331,0.9253331900165739,0.5693693693693693,wallpath_extra
task3,overall,25,multi_wall_residual_idw,free_space_rmse,1110,5.943436235851412,6.555898481013632,0.6124622451622193,0.7521759122445428,9.34215572336813,0.8567567567567568,wallpath_extra
task3,overall,25,multi_wall_residual_idw,high_wall_rmse,1110,6.242331220528226,6.843060128743992,0.600728908215766,0.7310584164569889,8.778658917410777,0.8414414414414414,wallpath_extra
task3,overall,25,multi_wall_residual_idw,los_rmse,947,4.889976604031608,6.400789387070789,1.5108127830391818,1.400917170906014,23.60353843372714,0.9778247096092925,wallpath_extra
task3,overall,25,multi_wall_residual_idw,mae,1110,4.320845428100219,4.707315896080063,0.3864704679798436,0.533081650733948,8.209996450454302,0.8396396396396396,wallpath_extra
task3,overall,25,multi_wall_residual_idw,nlos_rmse,1110,6.118765173817851,6.729335240463295,0.6105700666454443,0.747343975684315,9.07325976233291,0.8504504504504504,wallpath_extra
task3,overall,25,multi_wall_residual_idw,non_anchor_rmse,1110,6.081679351681666,6.723835353285448,0.6421560016037822,0.7679198860085972,9.550442089424559,0.8585585585585586,wallpath_extra
task3,overall,25,multi_wall_residual_idw,p90_ae,1110,10.11530630552733,10.632952663776754,0.5176463582494237,0.9653431574503575,4.8683218539370365,0.8189189189189189,wallpath_extra
task3,overall,25,multi_wall_residual_idw,rmse,1110,6.058572332942797,6.690047022088821,0.6314746891460244,0.7620376122045771,9.439017200642342,0.8567567567567568,wallpath_extra
task3,overall,25,multi_wall_residual_idw,wall_region_rmse,1110,7.184860791799894,7.9700297709978765,0.7851689791979836,0.6784373740404597,9.851518774184916,0.8513513513513513,wallpath_extra
task2,Ant1-f1 source-like,21,direct_extra_all_features,free_space_rmse,50,3.853363992650919,3.6529923443582977,-0.20037164829262175,-0.1938936425928488,-5.4851373724359584,0.12,baseline
task2,Ant1-f1 source-like,21,direct_extra_all_features,high_wall_rmse,50,4.307401888479252,4.084207368408762,-0.22319452007049037,-0.19433141726957737,-5.464818505468012,0.14,baseline
task2,Ant1-f1 source-like,21,direct_extra_all_features,los_rmse,48,1.925035463668032,0.9381478176549302,-0.986887646013102,-0.7294698090931808,-105.19532502671122,0.0,baseline
task2,Ant1-f1 source-like,21,direct_extra_all_features,mae,50,2.6987786658604938,2.563637673854828,-0.13514099200566612,-0.13685802618662524,-5.271454440847734,0.08,baseline
task2,Ant1-f1 source-like,21,direct_extra_all_features,nlos_rmse,50,4.162241683492628,3.9330732911357313,-0.2291683923568964,-0.21199752064357535,-5.826700277195209,0.1,baseline
task2,Ant1-f1 source-like,21,direct_extra_all_features,non_anchor_rmse,50,4.043081801727769,3.7941776597973904,-0.2489041419303795,-0.2272626949577774,-6.560160441819441,0.1,baseline
task2,Ant1-f1 source-like,21,direct_extra_all_features,p90_ae,50,6.53206064860026,6.3277346134185795,-0.2043260351816813,-0.24831477801005075,-3.2290550673283196,0.1,baseline
task2,Ant1-f1 source-like,21,direct_extra_all_features,rmse,50,4.0236844717607205,3.777956156446214,-0.24572831531450728,-0.22486702860201024,-6.504265934776077,0.1,baseline
task2,Ant1-f1 source-like,21,direct_extra_all_features,wall_region_rmse,50,5.578856293000416,4.972932433937401,-0.6059238590630147,-0.5117051977745648,-12.18443779625747,0.08,baseline
task2,Ant1-f1 source-like,21,direct_rf_all_features,free_space_rmse,50,3.853363992650919,3.6462123529866006,-0.20715163966431863,-0.19416179044283277,-5.6812829207449,0.06,baseline
task2,Ant1-f1 source-like,21,direct_rf_all_features,high_wall_rmse,50,4.307401888479252,4.092510424771604,-0.21489146370764778,-0.17085394307380364,-5.250847069488912,0.08,baseline
task2,Ant1-f1 source-like,21,direct_rf_all_features,los_rmse,48,1.925035463668032,1.0178085896501996,-0.9072268740178323,-0.6932891444020353,-89.13531318591329,0.0,baseline
task2,Ant1-f1 source-like,21,direct_rf_all_features,mae,50,2.6987786658604938,2.5469035466512047,-0.1518751192092896,-0.15357345342636108,-5.963128026932234,0.08,baseline
task2,Ant1-f1 source-like,21,direct_rf_all_features,nlos_rmse,50,4.162241683492628,3.9404688338829237,-0.22177284960970423,-0.18940350252909632,-5.628082823615936,0.06,baseline
task2,Ant1-f1 source-like,21,direct_rf_all_features,non_anchor_rmse,50,4.043081801727769,3.806507857772,-0.23657394395577003,-0.2085360011599069,-6.214986354822327,0.06,baseline
task2,Ant1-f1 source-like,21,direct_rf_all_features,p90_ae,50,6.53206064860026,6.319388704299927,-0.21267194430033365,-0.2333465417226157,-3.3653879236076123,0.08,baseline
task2,Ant1-f1 source-like,21,direct_rf_all_features,rmse,50,4.0236844717607205,3.7893780756632447,-0.2343063960974764,-0.20707860115925847,-6.18324145596018,0.06,baseline
task2,Ant1-f1 source-like,21,direct_rf_all_features,wall_region_rmse,50,5.578856293000416,5.132313869413441,-0.4465424235869746,-0.35691732295723444,-8.700606294720037,0.12,baseline
task2,Ant1-f1 source-like,21,multi_wall_residual_idw,free_space_rmse,50,3.853363992650919,4.480321651117059,0.6269576584661398,0.522235077586523,13.993585891535783,1.0,wallpath_extra
task2,Ant1-f1 source-like,21,multi_wall_residual_idw,high_wall_rmse,50,4.307401888479252,4.958031561530628,0.6506296730513759,0.4712934386158296,13.122741656176862,1.0,wallpath_extra
task2,Ant1-f1 source-like,21,multi_wall_residual_idw,los_rmse,48,1.925035463668032,3.8682676342382174,1.9432321705701856,1.8844421969830862,50.23520485941941,1.0,wallpath_extra
task2,Ant1-f1 source-like,21,multi_wall_residual_idw,mae,50,2.6987786658604938,3.138478949864705,0.4397002840042114,0.4124978780746462,14.009980344879043,1.0,wallpath_extra
task2,Ant1-f1 source-like,21,multi_wall_residual_idw,nlos_rmse,50,4.162241683492628,4.801355649473569,0.639113965980941,0.5004666937364932,13.311114873379882,1.0,wallpath_extra
task2,Ant1-f1 source-like,21,multi_wall_residual_idw,non_anchor_rmse,50,4.043081801727769,4.730814049856887,0.6877322481291176,0.5429969734044977,14.537291909622242,1.0,wallpath_extra
task2,Ant1-f1 source-like,21,multi_wall_residual_idw,p90_ae,50,6.53206064860026,7.166117779413859,0.6340571308135986,0.619436502456665,8.84798645976846,1.0,wallpath_extra
task2,Ant1-f1 source-like,21,multi_wall_residual_idw,rmse,50,4.0236844717607205,4.707059009317962,0.6833745375572405,0.5392157829590172,14.518078830209099,1.0,wallpath_extra
task2,Ant1-f1 source-like,21,multi_wall_residual_idw,wall_region_rmse,50,5.578856293000416,6.642674103033288,1.0638178100328726,0.6992485864435456,16.014902937163424,0.94,wallpath_extra
task2,Ant1-f1 source-like,22,direct_extra_all_features,free_space_rmse,50,2.5629043742069375,2.4091560862220556,-0.15374828798488183,-0.12416050273882884,-6.381831748642903,0.02,baseline
task2,Ant1-f1 source-like,22,direct_extra_all_features,high_wall_rmse,50,3.0185341201336886,2.849038409878022,-0.1694957102556669,-0.1289527523588283,-5.9492251725354395,0.04,baseline
task2,Ant1-f1 source-like,22,direct_extra_all_features,los_rmse,50,1.1060969108749767,0.6822262642679077,-0.42387064660706913,-0.38897750391952685,-62.13050842625089,0.0,baseline
task2,Ant1-f1 source-like,22,direct_extra_all_features,mae,50,1.6367745113372802,1.5650133164723714,-0.07176119486490885,-0.06453990936279308,-4.585340847237174,0.08,baseline
task2,Ant1-f1 source-like,22,direct_extra_all_features,nlos_rmse,50,2.823999230168222,2.6586570311477633,-0.16534219902045832,-0.14016143724926056,-6.219011970456345,0.04,baseline
task2,Ant1-f1 source-like,22,direct_extra_all_features,non_anchor_rmse,50,2.686355279498077,2.5193901623098434,-0.16696511718823362,-0.14421540061196625,-6.627203665634527,0.02,baseline
task2,Ant1-f1 source-like,22,direct_extra_all_features,p90_ae,50,4.194012883504231,4.068686442375183,-0.12532644112904864,-0.12393109003702785,-3.0802678678744835,0.12,baseline
task2,Ant1-f1 source-like,22,direct_extra_all_features,rmse,50,2.6734877057342548,2.507903940315539,-0.16558376541871617,-0.1427594158569132,-6.6024763850358,0.02,baseline
task2,Ant1-f1 source-like,22,direct_extra_all_features,wall_region_rmse,50,4.329742901335196,4.022701688243458,-0.3070412130917378,-0.08324117174278145,-7.632711468242372,0.34,baseline
task2,Ant1-f1 source-like,22,direct_rf_all_features,free_space_rmse,50,2.5629043742069375,2.430455391541095,-0.13244898266584268,-0.10935660569336414,-5.449554150502626,0.06,baseline
task2,Ant1-f1 source-like,22,direct_rf_all_features,high_wall_rmse,50,3.0185341201336886,2.8722611606883772,-0.14627295944531132,-0.10224181249394859,-5.092606530607232,0.04,baseline
task2,Ant1-f1 source-like,22,direct_rf_all_features,los_rmse,50,1.1060969108749767,0.7153071209711803,-0.3907897899037965,-0.3653169566930568,-54.63244786004881,0.0,baseline
task2,Ant1-f1 source-like,22,direct_rf_all_features,mae,50,1.6367745113372802,1.56103746732076,-0.07573704401652019,-0.07299019893010461,-4.851712121074785,0.1,baseline
task2,Ant1-f1 source-like,22,direct_rf_all_features,nlos_rmse,50,2.823999230168222,2.6813647946963926,-0.14263443547182944,-0.11908896552588133,-5.319471477881462,0.06,baseline
task2,Ant1-f1 source-like,22,direct_rf_all_features,non_anchor_rmse,50,2.686355279498077,2.543039905795135,-0.14331537370294134,-0.1282978053479953,-5.6355927949204245,0.06,baseline
task2,Ant1-f1 source-like,22,direct_rf_all_features,p90_ae,50,4.194012883504231,4.102286225954692,-0.0917266575495402,-0.10488653182983398,-2.2359887267055063,0.18,baseline
task2,Ant1-f1 source-like,22,direct_rf_all_features,rmse,50,2.6734877057342548,2.5312032785972054,-0.14228442713704947,-0.12718305908465477,-5.621216926358577,0.06,baseline
task2,Ant1-f1 source-like,22,direct_rf_all_features,wall_region_rmse,50,4.329742901335196,4.0789088160834215,-0.2508340852517751,-0.08146004172919241,-6.149538922339192,0.36,baseline
task2,Ant1-f1 source-like,22,multi_wall_residual_idw,free_space_rmse,50,2.5629043742069375,3.1519689581981307,0.5890645839911932,0.5273451563517624,18.68878126033134,1.0,wallpath_extra
