scenario,config,source_file,coord,pl_db,p_rx_dbm,derived_pl_db,pl_minus_derived_db,consistent_with_received_power
Comms,C2,PL_Comms_C2.csv,B-51,114.0,-104.0,114.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-51,109.0,-99.0,109.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-51,112.0,-102.0,112.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-51,106.0,-96.0,106.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-51,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-51,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-51,93.0,-83.0,93.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-51,104.0,-94.0,104.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-51,114.0,-104.0,114.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-51,115.0,-105.0,115.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-51,108.0,-98.0,108.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-51,117.0,-107.0,117.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-51,115.0,-105.0,115.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-51,123.0,-113.0,123.0,0.0,True
Comms,C2,PL_Comms_C2.csv,P-51,116.0,-106.0,116.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-52,122.0,-112.0,122.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-52,115.0,-105.0,115.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-52,122.0,-112.0,122.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-52,108.0,-98.0,108.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-52,114.0,-104.0,114.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-52,85.0,-75.0,85.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-52,91.0,-81.0,91.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-52,90.0,-80.0,90.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-52,119.0,-109.0,119.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-52,110.0,-100.0,110.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-52,111.0,-101.0,111.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-52,116.0,-106.0,116.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-52,106.0,-96.0,106.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-52,116.0,-106.0,116.0,0.0,True
Comms,C2,PL_Comms_C2.csv,P-52,117.0,-107.0,117.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-53,120.0,-110.0,120.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-53,116.0,-106.0,116.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-53,116.0,-106.0,116.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-53,117.0,-107.0,117.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-53,118.0,-108.0,118.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-53,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-53,97.0,-87.0,97.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-53,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-53,112.0,-102.0,112.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-53,111.0,-101.0,111.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-53,113.0,-103.0,113.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-53,111.0,-101.0,111.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-53,117.0,-107.0,117.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-53,113.0,-103.0,113.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-53,116.0,-106.0,116.0,0.0,True
Comms,C2,PL_Comms_C2.csv,P-53,112.0,-102.0,112.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-54,117.0,-107.0,117.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-54,111.0,-101.0,111.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-54,104.0,-94.0,104.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-54,89.0,-79.0,89.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-54,99.0,-89.0,99.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-54,91.0,-81.0,91.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-54,111.0,-101.0,111.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-54,109.0,-99.0,109.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-54,116.0,-106.0,116.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-54,118.0,-108.0,118.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-54,123.0,-113.0,123.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-55,117.0,-107.0,117.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-55,116.0,-106.0,116.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-55,121.0,-111.0,121.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-55,118.0,-108.0,118.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-55,115.0,-105.0,115.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-55,92.0,-82.0,92.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-55,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-55,92.0,-82.0,92.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-55,110.0,-100.0,110.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-55,115.0,-105.0,115.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-55,110.0,-100.0,110.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-55,120.0,-110.0,120.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-55,116.0,-106.0,116.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-56,111.0,-101.0,111.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-56,114.0,-104.0,114.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-56,118.0,-108.0,118.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-56,112.0,-102.0,112.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-56,122.0,-112.0,122.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-56,92.0,-82.0,92.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-56,95.0,-85.0,95.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-56,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-56,113.0,-103.0,113.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-56,122.0,-112.0,122.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-56,118.0,-108.0,118.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-56,122.0,-112.0,122.0,0.0,True
Comms,C2,PL_Comms_C2.csv,P-56,123.0,-113.0,123.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-57,122.0,-112.0,122.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-57,121.0,-111.0,121.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-57,119.0,-109.0,119.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-57,110.0,-100.0,110.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-57,108.0,-98.0,108.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-57,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-57,96.0,-86.0,96.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-57,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-57,110.0,-100.0,110.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-57,117.0,-107.0,117.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-57,113.0,-103.0,113.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-57,113.0,-103.0,113.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-57,123.0,-113.0,123.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-57,123.0,-113.0,123.0,0.0,True
Comms,C2,PL_Comms_C2.csv,P-57,119.0,-109.0,119.0,0.0,True
Library,C1,PL_Library_C1.csv,B-1,77.0,-67.0,77.0,0.0,True
Library,C1,PL_Library_C1.csv,C-1,88.0,-78.0,88.0,0.0,True
Library,C1,PL_Library_C1.csv,D-1,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,E-1,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,F-1,84.0,-74.0,84.0,0.0,True
Library,C1,PL_Library_C1.csv,B-2,82.0,-72.0,82.0,0.0,True
Library,C1,PL_Library_C1.csv,C-2,87.0,-77.0,87.0,0.0,True
Library,C1,PL_Library_C1.csv,D-2,94.0,-84.0,94.0,0.0,True
Library,C1,PL_Library_C1.csv,E-2,75.0,-65.0,75.0,0.0,True
Library,C1,PL_Library_C1.csv,F-2,86.0,-76.0,86.0,0.0,True
Library,C1,PL_Library_C1.csv,G-2,85.0,-75.0,85.0,0.0,True
Library,C1,PL_Library_C1.csv,H-2,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,I-2,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,J-2,82.0,-72.0,82.0,0.0,True
Library,C1,PL_Library_C1.csv,C-3,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,D-3,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,E-3,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,F-3,84.0,-74.0,84.0,0.0,True
Library,C1,PL_Library_C1.csv,G-3,82.0,-72.0,82.0,0.0,True
Library,C1,PL_Library_C1.csv,H-3,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,I-3,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,J-3,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,K-3,84.0,-74.0,84.0,0.0,True
Library,C1,PL_Library_C1.csv,L-3,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,M-3,82.0,-72.0,82.0,0.0,True
Library,C1,PL_Library_C1.csv,N-3,90.0,-80.0,90.0,0.0,True
Library,C1,PL_Library_C1.csv,A-4,83.0,-73.0,83.0,0.0,True
Library,C1,PL_Library_C1.csv,C-4,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,D-4,85.0,-75.0,85.0,0.0,True
Library,C1,PL_Library_C1.csv,E-4,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,F-4,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,G-4,87.0,-77.0,87.0,0.0,True
Library,C1,PL_Library_C1.csv,H-4,77.0,-67.0,77.0,0.0,True
Library,C1,PL_Library_C1.csv,I-4,86.0,-76.0,86.0,0.0,True
Library,C1,PL_Library_C1.csv,M-4,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,N-4,82.0,-72.0,82.0,0.0,True
Library,C1,PL_Library_C1.csv,O-4,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,P-4,83.0,-73.0,83.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-4,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,R-4,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,A-5,75.0,-65.0,75.0,0.0,True
Library,C1,PL_Library_C1.csv,C-5,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,D-5,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,E-5,77.0,-67.0,77.0,0.0,True
Library,C1,PL_Library_C1.csv,F-5,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,G-5,84.0,-74.0,84.0,0.0,True
Library,C1,PL_Library_C1.csv,H-5,83.0,-73.0,83.0,0.0,True
Library,C1,PL_Library_C1.csv,I-5,87.0,-77.0,87.0,0.0,True
Library,C1,PL_Library_C1.csv,J-5,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,N-5,84.0,-74.0,84.0,0.0,True
Library,C1,PL_Library_C1.csv,O-5,77.0,-67.0,77.0,0.0,True
Library,C1,PL_Library_C1.csv,P-5,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-5,88.0,-78.0,88.0,0.0,True
Library,C1,PL_Library_C1.csv,R-5,95.0,-85.0,95.0,0.0,True
Library,C1,PL_Library_C1.csv,S-5,82.0,-72.0,82.0,0.0,True
Library,C1,PL_Library_C1.csv,T-5,86.0,-76.0,86.0,0.0,True
Library,C1,PL_Library_C1.csv,U-5,83.0,-73.0,83.0,0.0,True
Library,C1,PL_Library_C1.csv,V-5,94.0,-84.0,94.0,0.0,True
Library,C1,PL_Library_C1.csv,A-6,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,C-6,77.0,-67.0,77.0,0.0,True
Library,C1,PL_Library_C1.csv,D-6,82.0,-72.0,82.0,0.0,True
Library,C1,PL_Library_C1.csv,E-6,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,F-6,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,G-6,82.0,-72.0,82.0,0.0,True
Library,C1,PL_Library_C1.csv,H-6,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,I-6,83.0,-73.0,83.0,0.0,True
Library,C1,PL_Library_C1.csv,J-6,92.0,-82.0,92.0,0.0,True
Library,C1,PL_Library_C1.csv,N-6,90.0,-80.0,90.0,0.0,True
Library,C1,PL_Library_C1.csv,O-6,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,P-6,87.0,-77.0,87.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-6,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,R-6,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,V-6,82.0,-72.0,82.0,0.0,True
Library,C1,PL_Library_C1.csv,W-6,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,A-7,82.0,-72.0,82.0,0.0,True
Library,C1,PL_Library_C1.csv,B-7,83.0,-73.0,83.0,0.0,True
Library,C1,PL_Library_C1.csv,C-7,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,D-7,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,E-7,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,F-7,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,G-7,87.0,-77.0,87.0,0.0,True
Library,C1,PL_Library_C1.csv,H-7,85.0,-75.0,85.0,0.0,True
Library,C1,PL_Library_C1.csv,I-7,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,J-7,88.0,-78.0,88.0,0.0,True
Library,C1,PL_Library_C1.csv,K-7,72.0,-62.0,72.0,0.0,True
Library,C1,PL_Library_C1.csv,O-7,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,P-7,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-7,92.0,-82.0,92.0,0.0,True
Library,C1,PL_Library_C1.csv,R-7,86.0,-76.0,86.0,0.0,True
Library,C1,PL_Library_C1.csv,S-7,84.0,-74.0,84.0,0.0,True
Library,C1,PL_Library_C1.csv,V-7,92.0,-82.0,92.0,0.0,True
Library,C1,PL_Library_C1.csv,W-7,85.0,-75.0,85.0,0.0,True
Library,C1,PL_Library_C1.csv,A-8,88.0,-78.0,88.0,0.0,True
Library,C1,PL_Library_C1.csv,B-8,87.0,-77.0,87.0,0.0,True
Library,C1,PL_Library_C1.csv,C-8,85.0,-75.0,85.0,0.0,True
Library,C1,PL_Library_C1.csv,D-8,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,E-8,88.0,-78.0,88.0,0.0,True
Library,C1,PL_Library_C1.csv,F-8,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,G-8,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,H-8,82.0,-72.0,82.0,0.0,True
Library,C1,PL_Library_C1.csv,I-8,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,J-8,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,K-8,75.0,-65.0,75.0,0.0,True
Library,C1,PL_Library_C1.csv,L-8,85.0,-75.0,85.0,0.0,True
Library,C1,PL_Library_C1.csv,M-8,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,N-8,82.0,-72.0,82.0,0.0,True
Library,C1,PL_Library_C1.csv,O-8,69.0,-59.0,69.0,0.0,True
Library,C1,PL_Library_C1.csv,P-8,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-8,71.0,-61.0,71.0,0.0,True
Library,C1,PL_Library_C1.csv,R-8,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,V-8,92.0,-82.0,92.0,0.0,True
Library,C1,PL_Library_C1.csv,W-8,87.0,-77.0,87.0,0.0,True
Library,C1,PL_Library_C1.csv,A-9,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,B-9,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,C-9,85.0,-75.0,85.0,0.0,True
Library,C1,PL_Library_C1.csv,D-9,83.0,-73.0,83.0,0.0,True
Library,C1,PL_Library_C1.csv,E-9,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,F-9,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,G-9,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,H-9,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,I-9,68.0,-58.0,68.0,0.0,True
Library,C1,PL_Library_C1.csv,J-9,86.0,-76.0,86.0,0.0,True
Library,C1,PL_Library_C1.csv,K-9,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,L-9,71.0,-61.0,71.0,0.0,True
Library,C1,PL_Library_C1.csv,M-9,77.0,-67.0,77.0,0.0,True
Library,C1,PL_Library_C1.csv,N-9,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,O-9,64.0,-54.0,64.0,0.0,True
Library,C1,PL_Library_C1.csv,P-9,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-9,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,R-9,77.0,-67.0,77.0,0.0,True
Library,C1,PL_Library_C1.csv,S-9,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,T-9,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,U-9,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,V-9,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,A-10,84.0,-74.0,84.0,0.0,True
Library,C1,PL_Library_C1.csv,B-10,93.0,-83.0,93.0,0.0,True
Library,C1,PL_Library_C1.csv,G-10,87.0,-77.0,87.0,0.0,True
Library,C1,PL_Library_C1.csv,H-10,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,I-10,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,J-10,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,K-10,71.0,-61.0,71.0,0.0,True
Library,C1,PL_Library_C1.csv,L-10,71.0,-61.0,71.0,0.0,True
Library,C1,PL_Library_C1.csv,M-10,72.0,-62.0,72.0,0.0,True
Library,C1,PL_Library_C1.csv,N-10,71.0,-61.0,71.0,0.0,True
Library,C1,PL_Library_C1.csv,O-10,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,P-10,72.0,-62.0,72.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-10,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,T-10,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,U-10,71.0,-61.0,71.0,0.0,True
Library,C1,PL_Library_C1.csv,V-10,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,A-11,84.0,-74.0,84.0,0.0,True
Library,C1,PL_Library_C1.csv,B-11,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,C-11,92.0,-82.0,92.0,0.0,True
Library,C1,PL_Library_C1.csv,G-11,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,H-11,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,I-11,75.0,-65.0,75.0,0.0,True
Library,C1,PL_Library_C1.csv,J-11,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,K-11,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,L-11,72.0,-62.0,72.0,0.0,True
Library,C1,PL_Library_C1.csv,M-11,68.0,-58.0,68.0,0.0,True
Library,C1,PL_Library_C1.csv,N-11,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,O-11,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,P-11,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-11,72.0,-62.0,72.0,0.0,True
Library,C1,PL_Library_C1.csv,R-11,75.0,-65.0,75.0,0.0,True
Library,C1,PL_Library_C1.csv,T-11,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,U-11,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,V-11,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,W-11,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,A-12,83.0,-73.0,83.0,0.0,True
Library,C1,PL_Library_C1.csv,B-12,98.0,-88.0,98.0,0.0,True
Library,C1,PL_Library_C1.csv,C-12,99.0,-89.0,99.0,0.0,True
Library,C1,PL_Library_C1.csv,G-12,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,H-12,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,I-12,84.0,-74.0,84.0,0.0,True
Library,C1,PL_Library_C1.csv,J-12,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,K-12,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,L-12,71.0,-61.0,71.0,0.0,True
Library,C1,PL_Library_C1.csv,M-12,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,N-12,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,O-12,72.0,-62.0,72.0,0.0,True
Library,C1,PL_Library_C1.csv,P-12,68.0,-58.0,68.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-12,67.0,-57.0,67.0,0.0,True
Library,C1,PL_Library_C1.csv,R-12,75.0,-65.0,75.0,0.0,True
Library,C1,PL_Library_C1.csv,S-12,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,T-12,75.0,-65.0,75.0,0.0,True
Library,C1,PL_Library_C1.csv,U-12,85.0,-75.0,85.0,0.0,True
Library,C1,PL_Library_C1.csv,V-12,77.0,-67.0,77.0,0.0,True
Library,C1,PL_Library_C1.csv,A-13,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,B-13,84.0,-74.0,84.0,0.0,True
Library,C1,PL_Library_C1.csv,C-13,89.0,-79.0,89.0,0.0,True
Library,C1,PL_Library_C1.csv,G-13,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,H-13,71.0,-61.0,71.0,0.0,True
Library,C1,PL_Library_C1.csv,I-13,92.0,-82.0,92.0,0.0,True
Library,C1,PL_Library_C1.csv,J-13,87.0,-77.0,87.0,0.0,True
Library,C1,PL_Library_C1.csv,K-13,68.0,-58.0,68.0,0.0,True
Library,C1,PL_Library_C1.csv,L-13,71.0,-61.0,71.0,0.0,True
Library,C1,PL_Library_C1.csv,M-13,67.0,-57.0,67.0,0.0,True
Library,C1,PL_Library_C1.csv,N-13,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,O-13,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,P-13,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-13,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,R-13,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,S-13,82.0,-72.0,82.0,0.0,True
Library,C1,PL_Library_C1.csv,T-13,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,U-13,81.0,-71.0,81.0,0.0,True
Library,C1,PL_Library_C1.csv,V-13,77.0,-67.0,77.0,0.0,True
Library,C1,PL_Library_C1.csv,W-13,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,A-14,92.0,-82.0,92.0,0.0,True
Library,C1,PL_Library_C1.csv,B-14,89.0,-79.0,89.0,0.0,True
Library,C1,PL_Library_C1.csv,C-14,96.0,-86.0,96.0,0.0,True
Library,C1,PL_Library_C1.csv,H-14,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,I-14,67.0,-57.0,67.0,0.0,True
Library,C1,PL_Library_C1.csv,J-14,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,L-14,65.0,-55.0,65.0,0.0,True
Library,C1,PL_Library_C1.csv,M-14,72.0,-62.0,72.0,0.0,True
Library,C1,PL_Library_C1.csv,N-14,59.0,-49.0,59.0,0.0,True
Library,C1,PL_Library_C1.csv,O-14,63.0,-53.0,63.0,0.0,True
Library,C1,PL_Library_C1.csv,P-14,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-14,71.0,-61.0,71.0,0.0,True
Library,C1,PL_Library_C1.csv,R-14,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,S-14,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,T-14,71.0,-61.0,71.0,0.0,True
Library,C1,PL_Library_C1.csv,U-14,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,V-14,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,W-14,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,A-15,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,B-15,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,C-15,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,E-15,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,F-15,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,G-15,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,H-15,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,I-15,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,J-15,84.0,-74.0,84.0,0.0,True
Library,C1,PL_Library_C1.csv,K-15,61.0,-51.0,61.0,0.0,True
Library,C1,PL_Library_C1.csv,L-15,65.0,-55.0,65.0,0.0,True
