scenario,config,source_file,_source_row,coord,distance_m,pl_db,num_brick_wall,num_wood_wall,num_glass_wall,num_drywall,num_column,elevator,missing_wall_columns
Comms,C2,PL_Comms_C2.csv,647,E-56,27.02732367,122.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,648,F-56,27.04581714,92.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,649,G-56,27.10122184,95.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,650,H-56,27.19331214,94.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,651,I-56,27.32171709,113.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,652,J-56,27.48592776,122.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,653,K-56,27.68530702,118.0,3.0,1.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,654,O-56,28.8179844,122.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,655,P-56,29.18006554,123.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,656,A-57,28.31035544,122.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,657,B-57,28.18645464,121.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,658,C-57,28.09761956,119.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,659,D-57,28.04418344,110.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,660,E-57,28.02634876,108.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,661,F-57,28.04418344,94.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,662,G-57,28.09761956,96.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,663,H-57,28.18645464,94.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,664,I-57,28.31035544,110.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,665,J-57,28.46886413,117.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,666,K-57,28.66140654,113.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,667,L-57,28.88730214,113.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,668,N-57,29.43596822,123.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,669,O-57,29.75695255,123.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,670,P-57,30.10774361,119.0,7.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,0,A-1,15.8113883,96.0,3.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,1,B-1,15.0,92.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,2,C-1,14.2126704,89.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,3,D-1,13.45362405,89.0,2.0,1.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,4,E-1,12.72792206,98.0,3.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,5,F-1,12.04159458,86.0,3.0,1.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,6,H-1,10.81665383,89.0,2.0,1.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,7,I-1,10.29563014,94.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,8,K-1,9.486832981,80.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,9,L-1,9.219544457,71.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,10,M-1,9.055385138,74.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,11,N-1,9.0,71.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,12,A-2,15.26433752,106.0,3.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,13,B-2,14.4222051,96.0,3.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,14,C-2,13.60147051,115.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,15,D-2,12.80624847,91.0,2.0,1.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,16,E-2,12.04159458,96.0,2.0,1.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,17,F-2,11.3137085,82.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,18,H-2,10.0,88.0,2.0,1.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,19,I-2,9.433981132,91.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,20,K-2,8.544003745,70.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,21,L-2,8.246211251,76.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,22,M-2,8.062257748,73.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,23,N-2,8.0,67.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,24,A-3,14.76482306,96.0,1.0,1.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,25,B-3,13.89244399,92.0,1.0,1.0,0.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,26,C-3,13.03840481,97.0,2.0,0.0,0.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,27,D-3,12.20655562,94.0,2.0,0.0,0.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,28,E-3,11.40175425,89.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,29,F-3,10.63014581,86.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,30,H-3,9.219544457,95.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,31,I-3,8.602325267,89.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,32,K-3,7.615773106,75.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,33,L-3,7.280109889,72.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,34,M-3,7.071067812,69.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,35,N-3,7.0,71.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,36,A-4,14.31782106,90.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,37,B-4,13.41640786,97.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,38,C-4,12.52996409,100.0,1.0,1.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,39,D-4,11.66190379,98.0,1.0,1.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,40,E-4,10.81665383,95.0,2.0,0.0,0.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,41,F-4,10.0,85.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,42,G-4,9.219544457,81.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,43,H-4,8.485281374,81.0,1.0,1.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,44,I-4,7.810249676,97.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,45,K-4,6.708203932,69.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,46,L-4,6.32455532,71.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,47,M-4,6.08276253,78.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,48,N-4,6.0,75.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,49,A-5,13.92838828,99.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,50,B-5,13.0,97.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,51,C-5,12.08304597,87.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,52,D-5,11.18033989,98.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,53,E-5,10.29563014,96.0,1.0,1.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,54,F-5,9.433981132,83.0,1.0,0.0,0.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,55,G-5,8.602325267,82.0,1.0,0.0,0.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,56,H-5,7.810249676,79.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,57,I-5,7.071067812,86.0,2.0,0.0,0.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,58,K-5,5.830951895,80.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,59,L-5,5.385164807,72.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,60,M-5,5.099019514,72.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,61,N-5,5.0,72.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,62,A-6,13.60147051,96.0,1.0,0.0,1.0,2.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,63,B-6,12.64911064,93.0,0.0,1.0,1.0,2.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,64,C-6,11.70469991,90.0,1.0,0.0,2.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,65,D-6,10.77032961,89.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,66,E-6,9.848857802,92.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,67,F-6,8.94427191,83.0,0.0,0.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,68,G-6,8.062257748,84.0,0.0,0.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,69,H-6,7.211102551,87.0,1.0,0.0,0.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,70,I-6,6.403124237,81.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,71,K-6,5.0,70.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,72,L-6,4.472135955,74.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,73,M-6,4.123105626,73.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,74,N-6,4.0,67.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,75,A-7,13.34166406,106.0,1.0,1.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,76,B-7,12.36931688,105.0,1.0,1.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,77,C-7,11.40175425,98.0,1.0,0.0,1.0,2.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,78,D-7,10.44030651,101.0,1.0,0.0,1.0,2.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,79,E-7,9.486832981,97.0,0.0,0.0,1.0,2.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,80,H-7,6.708203932,80.0,0.0,0.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,81,I-7,5.830951895,79.0,0.0,0.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,82,K-7,4.242640687,81.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,83,L-7,3.605551275,79.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,84,M-7,3.16227766,71.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,85,N-7,3.0,67.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,86,D-8,10.19803903,77.0,0.0,1.0,1.0,2.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,87,E-8,9.219544457,73.0,0.0,1.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,88,F-8,8.246211251,80.0,0.0,0.0,1.0,2.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,89,G-8,7.280109889,80.0,0.0,0.0,1.0,2.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,90,H-8,6.32455532,73.0,0.0,0.0,1.0,2.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,91,I-8,5.385164807,68.0,0.0,0.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,92,J-8,4.472135955,70.0,0.0,0.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,93,K-8,3.605551275,76.0,0.0,0.0,1.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,94,L-8,2.828427125,61.0,0.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,95,M-8,2.236067977,53.0,0.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,96,N-8,2.0,63.0,0.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,97,D-9,10.04987562,98.0,0.0,0.0,1.0,3.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,98,E-9,9.055385138,89.0,0.0,1.0,1.0,2.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,99,G-9,7.071067812,75.0,0.0,1.0,1.0,1.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,100,L-9,2.236067977,60.0,0.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,101,M-9,1.414213562,54.0,0.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,102,N-9,1.0,52.0,0.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,103,D-10,10.0,95.0,0.0,0.0,1.0,3.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,104,E-10,9.0,90.0,0.0,0.0,1.0,3.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,105,L-10,2.0,53.0,0.0,0.0,0.0,0.0,0.0,,elevator
SSE,C1,PL_SSE_C1.csv,106,M-10,1.0,53.0,0.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,0,A-1,15.85800192,94.0,3.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,1,B-1,15.04912705,109.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,2,C-1,14.26450928,99.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,3,D-1,13.50837611,95.0,2.0,1.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,4,E-1,12.78578214,97.0,3.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,5,F-1,12.10273626,93.0,3.0,1.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,6,H-1,10.88467845,84.0,2.0,1.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,7,I-1,10.36707408,86.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,8,K-1,9.564320415,82.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,9,L-1,9.299259379,79.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,10,M-1,9.136532439,73.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,11,N-1,9.081642197,85.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,12,A-2,15.31261653,104.0,3.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,13,B-2,14.47329351,102.0,3.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,14,C-2,13.65562979,92.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,15,D-2,12.86375626,102.0,2.0,1.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,16,E-2,12.10273626,89.0,2.0,1.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,17,F-2,11.37876202,91.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,18,H-2,10.07354084,86.0,2.0,1.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,19,I-2,9.511899127,93.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,20,K-2,8.629960892,88.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,21,L-2,8.335239949,83.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,22,M-2,8.153295346,70.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,23,N-2,8.09173807,87.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,24,A-3,14.81473,98.0,1.0,1.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,25,B-3,13.94547328,98.0,1.0,1.0,0.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,26,C-3,13.09489309,97.0,2.0,0.0,0.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,27,D-3,12.26687511,96.0,2.0,0.0,0.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,28,E-3,11.46630826,96.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,29,F-3,10.69935629,84.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,30,H-3,9.299259379,90.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,31,I-3,8.687705393,79.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,32,K-3,7.712083052,80.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,33,L-3,7.380801108,73.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,34,M-3,7.174693373,68.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,35,N-3,7.104662202,69.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,36,A-4,14.3692806,102.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,37,B-4,13.47131118,103.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,38,C-4,12.58873405,96.0,1.0,1.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,39,D-4,11.72502559,97.0,1.0,1.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,40,E-4,10.88467845,95.0,2.0,0.0,0.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,41,F-4,10.07354084,82.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,42,G-4,9.299259379,76.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,43,H-4,8.571827401,82.0,1.0,1.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,44,I-4,7.904190344,82.0,2.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,45,K-4,6.817347358,88.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,46,L-4,6.440203801,73.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,47,M-4,6.202920683,69.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,48,N-4,6.121782829,74.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,49,A-5,13.98128124,112.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,50,B-5,13.05665443,100.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,51,C-5,12.14397896,101.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,52,D-5,11.2461649,98.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,53,E-5,10.36707408,86.0,1.0,1.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,54,F-5,9.511899127,86.0,1.0,0.0,0.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,55,G-5,8.687705393,78.0,1.0,0.0,0.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,56,H-5,7.904190344,80.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,57,I-5,7.174693373,85.0,2.0,0.0,0.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,58,K-5,5.956192156,83.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,59,L-5,5.520527602,82.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,60,M-5,5.241776893,77.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,61,N-5,5.14550532,69.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,62,A-6,13.65562979,106.0,1.0,0.0,1.0,2.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,63,B-6,12.70732958,96.0,0.0,1.0,1.0,2.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,64,C-6,11.76759215,95.0,1.0,0.0,2.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,65,D-6,10.83864498,94.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,66,E-6,9.923518781,93.0,2.0,0.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,67,F-6,9.026418171,96.0,0.0,0.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,68,G-6,8.153295346,87.0,0.0,0.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,69,H-6,7.312744013,80.0,1.0,0.0,0.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,70,I-6,6.517378691,78.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,71,K-6,5.14550532,73.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,72,L-6,4.634244814,70.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,73,M-6,4.298397957,69.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,74,N-6,4.180457511,72.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,75,A-7,13.3968737,106.0,1.0,1.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,76,B-7,12.42884649,107.0,1.0,1.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,77,C-7,11.46630826,91.0,1.0,0.0,1.0,2.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,78,D-7,10.5107671,92.0,1.0,0.0,1.0,2.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,79,E-7,9.564320415,94.0,0.0,0.0,1.0,2.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,80,H-7,6.817347358,83.0,0.0,0.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,81,I-7,5.956192156,79.0,0.0,0.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,82,K-7,4.413187623,80.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,83,L-7,3.804763462,83.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,84,M-7,3.387657745,80.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,85,N-7,3.236699708,69.0,1.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,86,D-8,10.27016188,80.0,0.0,1.0,1.0,2.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,87,E-8,9.299259379,82.0,0.0,1.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,88,F-8,8.335239949,88.0,0.0,0.0,1.0,2.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,89,G-8,7.380801108,90.0,0.0,0.0,1.0,2.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,90,H-8,6.440203801,80.0,0.0,0.0,1.0,2.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,91,I-8,5.520527602,76.0,0.0,0.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,92,J-8,4.634244814,86.0,0.0,0.0,1.0,1.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,93,K-8,3.804763462,83.0,0.0,0.0,1.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,94,L-8,3.078347771,73.0,0.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,95,M-8,2.544842824,76.0,0.0,0.0,0.0,0.0,0.0,,elevator
SSE,C2,PL_SSE_C2.csv,96,N-8,2.340133543,66.0,0.0,0.0,0.0,0.0,0.0,,elevator
