verified_seed,transfer_condition,method,rmse,non_anchor_rmse,mae,p90_ae,los_rmse,nlos_rmse,high_wall_rmse,free_space_rmse,wall_region_rmse
33,Ant1-f1 source-like,multi_wall,5.958142159407403,5.960202169601722,4.556101053237915,9.361474224090577,5.617437780741192,6.005294462005032,6.174448177483489,5.860259791725331,7.334434101959594
33,Ant1-f1 source-like,multi_wall_residual_idw,3.7050882213470544,3.723776226686874,2.46332839345932,5.6046893568038945,2.981034468004786,3.7812141981907086,3.9283767762381925,3.567438479088807,5.430534727530504
33,Ant1-f1 source-like,wallpath_calibrated,3.032834712931358,3.046219065209742,2.0692622275352477,5.015758089065551,0.8230115971614526,3.1500163537541215,3.291232245168338,2.940732212191947,4.305936725682308
33,Ant1-f1 source-like,wallpath_extra,2.974788374602747,2.989034020340809,1.9267822513580322,4.816665422439575,1.321769005162341,3.076552237497718,3.2076847912161903,2.863928403273406,4.437510893349786
33,Ant1-f1 source-like,wallpath_rf,3.011623679469099,3.025961454430518,1.9263112316131592,4.837411045074463,1.507542172441165,3.1106897074976154,3.245113102797644,2.8965524985278606,4.511735507809594
33,Ant1-f2-f3 frequency shift,direct_extra_all_features,6.865102295720139,6.883054596311632,5.114696827173233,11.503196008205414,3.2064118865180635,7.032687143210795,7.326428546558305,6.766191288254941,8.457808161255254
33,Ant1-f2-f3 frequency shift,direct_rf_all_features,5.937195831519094,5.95910669989546,4.181957413434982,10.023052464962005,3.088899645331191,6.1046447598860345,6.34185462981744,5.796235338249601,8.019915190151833
33,Ant1-f2-f3 frequency shift,direct_rf_geometry,18.355232386634185,18.354673775996794,15.380323945045472,29.70764061164856,6.39151854151375,18.876943189100974,19.739041287111053,18.349228636196223,18.2984594538242
33,Ant1-f2-f3 frequency shift,direct_rf_sparse_anchor,10.395283730844353,10.39612720166309,8.031639122962952,17.30227060031891,3.9253037686350587,10.707906159489792,11.148595348646108,10.285870231800432,11.978266816713454
33,Ant1-f2-f3 frequency shift,idw,7.123147908141891,7.159075188649042,5.313598993778228,11.76923143672943,12.251617363045234,6.817553453990806,6.851469000477503,7.032181403269583,8.636976851361318
33,Ant1-f2-f3 frequency shift,log_distance,12.559856770642163,12.560875057943646,10.222191343307495,20.309935974121093,15.488404667418639,12.257771738549474,12.258985967380568,12.53487502875426,13.002691496202178
33,Ant1-f2-f3 frequency shift,multi_wall,11.032222788748474,11.03457118516373,8.755309679031372,17.63670536994934,10.989547249497226,11.070320741006027,11.325286802621234,10.90434167292501,12.794447688769893
33,Ant1-f2-f3 frequency shift,multi_wall_residual_idw,6.601116490736179,6.63441139299735,4.659372923851013,10.472699840545655,6.163658476589438,6.688980088348776,6.902900648333546,6.394055405772267,9.238886496182506
33,Ant1-f2-f3 frequency shift,wallpath_calibrated,6.1221540760604185,6.146867396534638,4.430579308271408,10.108086717605591,2.9923730571092584,6.296747236537131,6.539192775005547,5.987212773223068,8.103492874788776
33,Ant1-f2-f3 frequency shift,wallpath_extra,5.749544429953102,5.7739488111772515,3.92619704246521,9.56795064973831,3.692133603236265,5.900564443798103,6.119439916282181,5.574978319829255,8.185719787362249
